order,tile_id,slide,image,context,tile_um,context_um,core_box,dup_of
166,R25-264-32_x031232_y019968,R25-264-32,images/R25-264-32_x031232_y019968.png,context/R25-264-32_x031232_y019968.jpg,253.6,760.8,341 341 341 341,
167,R25-264-31_x023040_y015872,R25-264-31,images/R25-264-31_x023040_y015872.png,context/R25-264-31_x023040_y015872.jpg,253.6,760.8,341 341 341 341,
168,R25-264-33_x023040_y017408,R25-264-33,images/R25-264-33_x023040_y017408.png,context/R25-264-33_x023040_y017408.jpg,253.6,760.8,341 341 341 341,
169,R25-264-13_x035840_y018432__r2,R25-264-13,images/R25-264-13_x035840_y018432.png,context/R25-264-13_x035840_y018432.jpg,253.6,760.8,341 341 341 341,R25-264-13_x035840_y018432
170,R25-264-1_x028672_y023040,R25-264-1,images/R25-264-1_x028672_y023040.png,context/R25-264-1_x028672_y023040.jpg,253.6,760.8,341 341 341 341,
171,R25-264-31_x018944_y015872,R25-264-31,images/R25-264-31_x018944_y015872.png,context/R25-264-31_x018944_y015872.jpg,253.6,760.8,341 341 341 341,
172,R25-264-33_x024576_y017408,R25-264-33,images/R25-264-33_x024576_y017408.png,context/R25-264-33_x024576_y017408.jpg,253.6,760.8,341 341 341 341,
173,R25-264-37_x030208_y008192,R25-264-37,images/R25-264-37_x030208_y008192.png,context/R25-264-37_x030208_y008192.jpg,253.6,760.8,341 341 341 341,
174,R25-264-1_x017408_y020992,R25-264-1,images/R25-264-1_x017408_y020992.png,context/R25-264-1_x017408_y020992.jpg,253.6,760.8,341 341 341 341,
175,R26-122-17_HE_101_x011776_y018432,R26-122-17_HE_101,images/R26-122-17_HE_101_x011776_y018432.png,context/R26-122-17_HE_101_x011776_y018432.jpg,253.6,760.8,341 341 341 341,
176,R25-264-37_x024576_y007680,R25-264-37,images/R25-264-37_x024576_y007680.png,context/R25-264-37_x024576_y007680.jpg,253.6,760.8,341 341 341 341,
177,R25-264-13_x026624_y018432,R25-264-13,images/R25-264-13_x026624_y018432.png,context/R25-264-13_x026624_y018432.jpg,253.6,760.8,341 341 341 341,
178,R25-264-12_x006144_y015360,R25-264-12,images/R25-264-12_x006144_y015360.png,context/R25-264-12_x006144_y015360.jpg,253.6,760.8,341 341 341 341,
179,R25-264-37_x013312_y009216,R25-264-37,images/R25-264-37_x013312_y009216.png,context/R25-264-37_x013312_y009216.jpg,253.6,760.8,341 341 341 341,
180,R25-264-37_x029184_y009216,R25-264-37,images/R25-264-37_x029184_y009216.png,context/R25-264-37_x029184_y009216.jpg,253.6,760.8,341 341 341 341,
181,R25-264-32_x019968_y018944,R25-264-32,images/R25-264-32_x019968_y018944.png,context/R25-264-32_x019968_y018944.jpg,253.6,760.8,341 341 341 341,
182,R25-264-37_x014336_y008192,R25-264-37,images/R25-264-37_x014336_y008192.png,context/R25-264-37_x014336_y008192.jpg,253.6,760.8,341 341 341 341,
183,R25-264-33_x023040_y019456,R25-264-33,images/R25-264-33_x023040_y019456.png,context/R25-264-33_x023040_y019456.jpg,253.6,760.8,341 341 341 341,
184,R25-264-33_x013824_y019968,R25-264-33,images/R25-264-33_x013824_y019968.png,context/R25-264-33_x013824_y019968.jpg,253.6,760.8,341 341 341 341,
185,R25-264-34_x015872_y010752__r2,R25-264-34,images/R25-264-34_x015872_y010752.png,context/R25-264-34_x015872_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-34_x015872_y010752
186,R25-264-13_x030720_y018944,R25-264-13,images/R25-264-13_x030720_y018944.png,context/R25-264-13_x030720_y018944.jpg,253.6,760.8,341 341 341 341,
187,R25-264-31_x005120_y016896,R25-264-31,images/R25-264-31_x005120_y016896.png,context/R25-264-31_x005120_y016896.jpg,253.6,760.8,341 341 341 341,
188,R25-264-13_x009216_y019456,R25-264-13,images/R25-264-13_x009216_y019456.png,context/R25-264-13_x009216_y019456.jpg,253.6,760.8,341 341 341 341,
189,R25-264-31_x031744_y015872,R25-264-31,images/R25-264-31_x031744_y015872.png,context/R25-264-31_x031744_y015872.jpg,253.6,760.8,341 341 341 341,
190,R25-264-34_x036352_y009728,R25-264-34,images/R25-264-34_x036352_y009728.png,context/R25-264-34_x036352_y009728.jpg,253.6,760.8,341 341 341 341,
191,R25-264-11_x006144_y010752,R25-264-11,images/R25-264-11_x006144_y010752.png,context/R25-264-11_x006144_y010752.jpg,253.6,760.8,341 341 341 341,
192,R25-264-31_x019968_y016384,R25-264-31,images/R25-264-31_x019968_y016384.png,context/R25-264-31_x019968_y016384.jpg,253.6,760.8,341 341 341 341,
193,R25-264-11_x021504_y011264,R25-264-11,images/R25-264-11_x021504_y011264.png,context/R25-264-11_x021504_y011264.jpg,253.6,760.8,341 341 341 341,
194,R26-122-23_HE_91_x027136_y013312,R26-122-23_HE_91,images/R26-122-23_HE_91_x027136_y013312.png,context/R26-122-23_HE_91_x027136_y013312.jpg,253.6,760.8,341 341 341 341,
195,R25-264-11_x037376_y010752,R25-264-11,images/R25-264-11_x037376_y010752.png,context/R25-264-11_x037376_y010752.jpg,253.6,760.8,341 341 341 341,
196,R25-264-1_x018432_y022016,R25-264-1,images/R25-264-1_x018432_y022016.png,context/R25-264-1_x018432_y022016.jpg,253.6,760.8,341 341 341 341,
197,R25-264-13_x018944_y019456__r2,R25-264-13,images/R25-264-13_x018944_y019456.png,context/R25-264-13_x018944_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-13_x018944_y019456
198,R25-264-32_x014336_y019456,R25-264-32,images/R25-264-32_x014336_y019456.png,context/R25-264-32_x014336_y019456.jpg,253.6,760.8,341 341 341 341,
199,R25-264-31_x004096_y015872,R25-264-31,images/R25-264-31_x004096_y015872.png,context/R25-264-31_x004096_y015872.jpg,253.6,760.8,341 341 341 341,
200,R25-264-34_x023552_y010240,R25-264-34,images/R25-264-34_x023552_y010240.png,context/R25-264-34_x023552_y010240.jpg,253.6,760.8,341 341 341 341,
201,R25-264-1_x008192_y023040,R25-264-1,images/R25-264-1_x008192_y023040.png,context/R25-264-1_x008192_y023040.jpg,253.6,760.8,341 341 341 341,
202,R26-122-10_HE_79_x025088_y008192,R26-122-10_HE_79,images/R26-122-10_HE_79_x025088_y008192.png,context/R26-122-10_HE_79_x025088_y008192.jpg,253.6,760.8,341 341 341 341,
203,R25-264-37_x030208_y009216,R25-264-37,images/R25-264-37_x030208_y009216.png,context/R25-264-37_x030208_y009216.jpg,253.6,760.8,341 341 341 341,
204,R26-122-2_HE_71_x003072_y011776,R26-122-2_HE_71,images/R26-122-2_HE_71_x003072_y011776.png,context/R26-122-2_HE_71_x003072_y011776.jpg,253.6,760.8,341 341 341 341,
205,R26-122-10_HE_79_x012288_y008704,R26-122-10_HE_79,images/R26-122-10_HE_79_x012288_y008704.png,context/R26-122-10_HE_79_x012288_y008704.jpg,253.6,760.8,341 341 341 341,
206,R25-264-37_x026624_y008704,R25-264-37,images/R25-264-37_x026624_y008704.png,context/R25-264-37_x026624_y008704.jpg,253.6,760.8,341 341 341 341,
207,R25-264-11_x016384_y011776,R25-264-11,images/R25-264-11_x016384_y011776.png,context/R25-264-11_x016384_y011776.jpg,253.6,760.8,341 341 341 341,
208,R25-264-31_x032256_y016896,R25-264-31,images/R25-264-31_x032256_y016896.png,context/R25-264-31_x032256_y016896.jpg,253.6,760.8,341 341 341 341,
209,R25-264-34_x016896_y010752,R25-264-34,images/R25-264-34_x016896_y010752.png,context/R25-264-34_x016896_y010752.jpg,253.6,760.8,341 341 341 341,
210,R25-264-37_x021504_y009216,R25-264-37,images/R25-264-37_x021504_y009216.png,context/R25-264-37_x021504_y009216.jpg,253.6,760.8,341 341 341 341,
211,R26-122-36_HE_95_x027648_y013824,R26-122-36_HE_95,images/R26-122-36_HE_95_x027648_y013824.png,context/R26-122-36_HE_95_x027648_y013824.jpg,253.6,760.8,341 341 341 341,
212,R26-122-10_HE_79_x017920_y008704,R26-122-10_HE_79,images/R26-122-10_HE_79_x017920_y008704.png,context/R26-122-10_HE_79_x017920_y008704.jpg,253.6,760.8,341 341 341 341,
213,R26-122-23_HE_91_x011264_y014848,R26-122-23_HE_91,images/R26-122-23_HE_91_x011264_y014848.png,context/R26-122-23_HE_91_x011264_y014848.jpg,253.6,760.8,341 341 341 341,
214,R26-122-17_HE_101_x007168_y018944,R26-122-17_HE_101,images/R26-122-17_HE_101_x007168_y018944.png,context/R26-122-17_HE_101_x007168_y018944.jpg,253.6,760.8,341 341 341 341,
215,R25-264-37_x013312_y008192,R25-264-37,images/R25-264-37_x013312_y008192.png,context/R25-264-37_x013312_y008192.jpg,253.6,760.8,341 341 341 341,
216,R25-264-32_x026112_y019968,R25-264-32,images/R25-264-32_x026112_y019968.png,context/R25-264-32_x026112_y019968.jpg,253.6,760.8,341 341 341 341,
217,R25-264-13_x025600_y019456__r2,R25-264-13,images/R25-264-13_x025600_y019456.png,context/R25-264-13_x025600_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-13_x025600_y019456
218,R25-264-32_x033280_y019968__r2,R25-264-32,images/R25-264-32_x033280_y019968.png,context/R25-264-32_x033280_y019968.jpg,253.6,760.8,341 341 341 341,R25-264-32_x033280_y019968
219,R25-264-34_x034304_y010752,R25-264-34,images/R25-264-34_x034304_y010752.png,context/R25-264-34_x034304_y010752.jpg,253.6,760.8,341 341 341 341,
220,R26-122-36_HE_95_x019456_y014336,R26-122-36_HE_95,images/R26-122-36_HE_95_x019456_y014336.png,context/R26-122-36_HE_95_x019456_y014336.jpg,253.6,760.8,341 341 341 341,
221,R25-264-34_x010240_y009728,R25-264-34,images/R25-264-34_x010240_y009728.png,context/R25-264-34_x010240_y009728.jpg,253.6,760.8,341 341 341 341,
222,R25-264-12_x031744_y014848,R25-264-12,images/R25-264-12_x031744_y014848.png,context/R25-264-12_x031744_y014848.jpg,253.6,760.8,341 341 341 341,
223,R26-122-36_HE_95_x024064_y011776,R26-122-36_HE_95,images/R26-122-36_HE_95_x024064_y011776.png,context/R26-122-36_HE_95_x024064_y011776.jpg,253.6,760.8,341 341 341 341,
224,R25-264-32_x027136_y019456,R25-264-32,images/R25-264-32_x027136_y019456.png,context/R25-264-32_x027136_y019456.jpg,253.6,760.8,341 341 341 341,
225,R25-264-11_x005632_y011776,R25-264-11,images/R25-264-11_x005632_y011776.png,context/R25-264-11_x005632_y011776.jpg,253.6,760.8,341 341 341 341,
226,R26-122-10_HE_79_x021504_y009216,R26-122-10_HE_79,images/R26-122-10_HE_79_x021504_y009216.png,context/R26-122-10_HE_79_x021504_y009216.jpg,253.6,760.8,341 341 341 341,
227,R26-122-2_HE_71_x016384_y011776,R26-122-2_HE_71,images/R26-122-2_HE_71_x016384_y011776.png,context/R26-122-2_HE_71_x016384_y011776.jpg,253.6,760.8,341 341 341 341,
228,R25-264-11_x021504_y010240__r2,R25-264-11,images/R25-264-11_x021504_y010240.png,context/R25-264-11_x021504_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-11_x021504_y010240
229,R26-122-17_HE_101_x013312_y018432,R26-122-17_HE_101,images/R26-122-17_HE_101_x013312_y018432.png,context/R26-122-17_HE_101_x013312_y018432.jpg,253.6,760.8,341 341 341 341,
230,R25-264-31_x012800_y015872,R25-264-31,images/R25-264-31_x012800_y015872.png,context/R25-264-31_x012800_y015872.jpg,253.6,760.8,341 341 341 341,
231,R25-264-37_x018432_y008704,R25-264-37,images/R25-264-37_x018432_y008704.png,context/R25-264-37_x018432_y008704.jpg,253.6,760.8,341 341 341 341,
232,R25-264-32_x022528_y018944,R25-264-32,images/R25-264-32_x022528_y018944.png,context/R25-264-32_x022528_y018944.jpg,253.6,760.8,341 341 341 341,
233,R25-264-11_x036352_y010240,R25-264-11,images/R25-264-11_x036352_y010240.png,context/R25-264-11_x036352_y010240.jpg,253.6,760.8,341 341 341 341,
234,R25-264-32_x023552_y019456__r2,R25-264-32,images/R25-264-32_x023552_y019456.png,context/R25-264-32_x023552_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-32_x023552_y019456
235,R26-122-17_HE_101_x024064_y018432,R26-122-17_HE_101,images/R26-122-17_HE_101_x024064_y018432.png,context/R26-122-17_HE_101_x024064_y018432.jpg,253.6,760.8,341 341 341 341,
236,R25-264-1_x011776_y021504,R25-264-1,images/R25-264-1_x011776_y021504.png,context/R25-264-1_x011776_y021504.jpg,253.6,760.8,341 341 341 341,
237,R25-264-1_x032256_y022528__r2,R25-264-1,images/R25-264-1_x032256_y022528.png,context/R25-264-1_x032256_y022528.jpg,253.6,760.8,341 341 341 341,R25-264-1_x032256_y022528
238,R25-264-12_x027136_y014336__r2,R25-264-12,images/R25-264-12_x027136_y014336.png,context/R25-264-12_x027136_y014336.jpg,253.6,760.8,341 341 341 341,R25-264-12_x027136_y014336
239,R25-264-34_x014848_y010752__r2,R25-264-34,images/R25-264-34_x014848_y010752.png,context/R25-264-34_x014848_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-34_x014848_y010752
240,R25-264-32_x017920_y019968,R25-264-32,images/R25-264-32_x017920_y019968.png,context/R25-264-32_x017920_y019968.jpg,253.6,760.8,341 341 341 341,
241,R25-264-11_x009728_y010752,R25-264-11,images/R25-264-11_x009728_y010752.png,context/R25-264-11_x009728_y010752.jpg,253.6,760.8,341 341 341 341,
242,R25-264-1_x016384_y020480,R25-264-1,images/R25-264-1_x016384_y020480.png,context/R25-264-1_x016384_y020480.jpg,253.6,760.8,341 341 341 341,
243,R25-264-11_x039424_y011264,R25-264-11,images/R25-264-11_x039424_y011264.png,context/R25-264-11_x039424_y011264.jpg,253.6,760.8,341 341 341 341,
244,R25-264-34_x037376_y010752,R25-264-34,images/R25-264-34_x037376_y010752.png,context/R25-264-34_x037376_y010752.jpg,253.6,760.8,341 341 341 341,
245,R25-264-37_x020480_y008704,R25-264-37,images/R25-264-37_x020480_y008704.png,context/R25-264-37_x020480_y008704.jpg,253.6,760.8,341 341 341 341,
246,R26-122-17_HE_101_x009728_y016896,R26-122-17_HE_101,images/R26-122-17_HE_101_x009728_y016896.png,context/R26-122-17_HE_101_x009728_y016896.jpg,253.6,760.8,341 341 341 341,
247,R25-264-37_x019456_y008192__r2,R25-264-37,images/R25-264-37_x019456_y008192.png,context/R25-264-37_x019456_y008192.jpg,253.6,760.8,341 341 341 341,R25-264-37_x019456_y008192
248,R26-122-17_HE_101_x023040_y018432,R26-122-17_HE_101,images/R26-122-17_HE_101_x023040_y018432.png,context/R26-122-17_HE_101_x023040_y018432.jpg,253.6,760.8,341 341 341 341,
249,R25-264-1_x019968_y020480,R25-264-1,images/R25-264-1_x019968_y020480.png,context/R25-264-1_x019968_y020480.jpg,253.6,760.8,341 341 341 341,
250,R26-122-10_HE_79_x014336_y009728,R26-122-10_HE_79,images/R26-122-10_HE_79_x014336_y009728.png,context/R26-122-10_HE_79_x014336_y009728.jpg,253.6,760.8,341 341 341 341,
251,R26-122-23_HE_91_x010752_y013824,R26-122-23_HE_91,images/R26-122-23_HE_91_x010752_y013824.png,context/R26-122-23_HE_91_x010752_y013824.jpg,253.6,760.8,341 341 341 341,
252,R25-264-37_x015360_y009216,R25-264-37,images/R25-264-37_x015360_y009216.png,context/R25-264-37_x015360_y009216.jpg,253.6,760.8,341 341 341 341,
253,R25-264-37_x025600_y008704,R25-264-37,images/R25-264-37_x025600_y008704.png,context/R25-264-37_x025600_y008704.jpg,253.6,760.8,341 341 341 341,
254,R25-264-1_x028672_y022016,R25-264-1,images/R25-264-1_x028672_y022016.png,context/R25-264-1_x028672_y022016.jpg,253.6,760.8,341 341 341 341,
255,R25-264-12_x045568_y014336,R25-264-12,images/R25-264-12_x045568_y014336.png,context/R25-264-12_x045568_y014336.jpg,253.6,760.8,341 341 341 341,
256,R25-264-32_x015872_y019968,R25-264-32,images/R25-264-32_x015872_y019968.png,context/R25-264-32_x015872_y019968.jpg,253.6,760.8,341 341 341 341,
257,R25-264-37_x032768_y007680__r2,R25-264-37,images/R25-264-37_x032768_y007680.png,context/R25-264-37_x032768_y007680.jpg,253.6,760.8,341 341 341 341,R25-264-37_x032768_y007680
258,R26-122-2_HE_71_x012288_y011776,R26-122-2_HE_71,images/R26-122-2_HE_71_x012288_y011776.png,context/R26-122-2_HE_71_x012288_y011776.jpg,253.6,760.8,341 341 341 341,
259,R26-122-2_HE_71_x011264_y010752,R26-122-2_HE_71,images/R26-122-2_HE_71_x011264_y010752.png,context/R26-122-2_HE_71_x011264_y010752.jpg,253.6,760.8,341 341 341 341,
260,R25-264-11_x019968_y010752__r2,R25-264-11,images/R25-264-11_x019968_y010752.png,context/R25-264-11_x019968_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-11_x019968_y010752
261,R25-264-1_x029184_y020480,R25-264-1,images/R25-264-1_x029184_y020480.png,context/R25-264-1_x029184_y020480.jpg,253.6,760.8,341 341 341 341,
262,R25-264-34_x038400_y010240,R25-264-34,images/R25-264-34_x038400_y010240.png,context/R25-264-34_x038400_y010240.jpg,253.6,760.8,341 341 341 341,
263,R26-122-2_HE_71_x015872_y010240,R26-122-2_HE_71,images/R26-122-2_HE_71_x015872_y010240.png,context/R26-122-2_HE_71_x015872_y010240.jpg,253.6,760.8,341 341 341 341,
264,R25-264-37_x035840_y007168__r2,R25-264-37,images/R25-264-37_x035840_y007168.png,context/R25-264-37_x035840_y007168.jpg,253.6,760.8,341 341 341 341,R25-264-37_x035840_y007168
265,R25-264-33_x022016_y019456__r2,R25-264-33,images/R25-264-33_x022016_y019456.png,context/R25-264-33_x022016_y019456.jpg,253.6,760.8,341 341 341 341,R25-264-33_x022016_y019456
266,R26-122-36_HE_95_x009216_y014336,R26-122-36_HE_95,images/R26-122-36_HE_95_x009216_y014336.png,context/R26-122-36_HE_95_x009216_y014336.jpg,253.6,760.8,341 341 341 341,
267,R25-264-13_x003072_y018944,R25-264-13,images/R25-264-13_x003072_y018944.png,context/R25-264-13_x003072_y018944.jpg,253.6,760.8,341 341 341 341,
268,R26-122-23_HE_91_x028160_y014336__r2,R26-122-23_HE_91,images/R26-122-23_HE_91_x028160_y014336.png,context/R26-122-23_HE_91_x028160_y014336.jpg,253.6,760.8,341 341 341 341,R26-122-23_HE_91_x028160_y014336
269,R25-264-11_x027648_y011264__r2,R25-264-11,images/R25-264-11_x027648_y011264.png,context/R25-264-11_x027648_y011264.jpg,253.6,760.8,341 341 341 341,R25-264-11_x027648_y011264
270,R26-122-17_HE_101_x015872_y019968,R26-122-17_HE_101,images/R26-122-17_HE_101_x015872_y019968.png,context/R26-122-17_HE_101_x015872_y019968.jpg,253.6,760.8,341 341 341 341,
271,R25-264-33_x029696_y017920__r2,R25-264-33,images/R25-264-33_x029696_y017920.png,context/R25-264-33_x029696_y017920.jpg,253.6,760.8,341 341 341 341,R25-264-33_x029696_y017920
272,R25-264-13_x048640_y018432__r2,R25-264-13,images/R25-264-13_x048640_y018432.png,context/R25-264-13_x048640_y018432.jpg,253.6,760.8,341 341 341 341,R25-264-13_x048640_y018432
273,R25-264-34_x027648_y010240,R25-264-34,images/R25-264-34_x027648_y010240.png,context/R25-264-34_x027648_y010240.jpg,253.6,760.8,341 341 341 341,
274,R25-264-33_x011776_y019968,R25-264-33,images/R25-264-33_x011776_y019968.png,context/R25-264-33_x011776_y019968.jpg,253.6,760.8,341 341 341 341,
275,R25-264-34_x033280_y010240__r2,R25-264-34,images/R25-264-34_x033280_y010240.png,context/R25-264-34_x033280_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-34_x033280_y010240
276,R26-122-23_HE_91_x029184_y015360,R26-122-23_HE_91,images/R26-122-23_HE_91_x029184_y015360.png,context/R26-122-23_HE_91_x029184_y015360.jpg,253.6,760.8,341 341 341 341,
277,R25-264-34_x029696_y009728,R25-264-34,images/R25-264-34_x029696_y009728.png,context/R25-264-34_x029696_y009728.jpg,253.6,760.8,341 341 341 341,
278,R25-264-12_x024064_y014336__r2,R25-264-12,images/R25-264-12_x024064_y014336.png,context/R25-264-12_x024064_y014336.jpg,253.6,760.8,341 341 341 341,R25-264-12_x024064_y014336
279,R25-264-37_x031232_y009216,R25-264-37,images/R25-264-37_x031232_y009216.png,context/R25-264-37_x031232_y009216.jpg,253.6,760.8,341 341 341 341,
280,R25-264-11_x023552_y011264,R25-264-11,images/R25-264-11_x023552_y011264.png,context/R25-264-11_x023552_y011264.jpg,253.6,760.8,341 341 341 341,
281,R26-122-2_HE_71_x020480_y011264,R26-122-2_HE_71,images/R26-122-2_HE_71_x020480_y011264.png,context/R26-122-2_HE_71_x020480_y011264.jpg,253.6,760.8,341 341 341 341,
282,R25-264-33_x010752_y018432,R25-264-33,images/R25-264-33_x010752_y018432.png,context/R25-264-33_x010752_y018432.jpg,253.6,760.8,341 341 341 341,
283,R25-264-12_x025088_y014848,R25-264-12,images/R25-264-12_x025088_y014848.png,context/R25-264-12_x025088_y014848.jpg,253.6,760.8,341 341 341 341,
284,R25-264-13_x046080_y018432,R25-264-13,images/R25-264-13_x046080_y018432.png,context/R25-264-13_x046080_y018432.jpg,253.6,760.8,341 341 341 341,
285,R25-264-1_x015360_y021504,R25-264-1,images/R25-264-1_x015360_y021504.png,context/R25-264-1_x015360_y021504.jpg,253.6,760.8,341 341 341 341,
286,R25-264-31_x005632_y015872__r2,R25-264-31,images/R25-264-31_x005632_y015872.png,context/R25-264-31_x005632_y015872.jpg,253.6,760.8,341 341 341 341,R25-264-31_x005632_y015872
287,R25-264-31_x015360_y016384__r2,R25-264-31,images/R25-264-31_x015360_y016384.png,context/R25-264-31_x015360_y016384.jpg,253.6,760.8,341 341 341 341,R25-264-31_x015360_y016384
288,R25-264-34_x026624_y009728,R25-264-34,images/R25-264-34_x026624_y009728.png,context/R25-264-34_x026624_y009728.jpg,253.6,760.8,341 341 341 341,
289,R26-122-23_HE_91_x016384_y013824__r2,R26-122-23_HE_91,images/R26-122-23_HE_91_x016384_y013824.png,context/R26-122-23_HE_91_x016384_y013824.jpg,253.6,760.8,341 341 341 341,R26-122-23_HE_91_x016384_y013824
290,R25-264-34_x032256_y010752__r2,R25-264-34,images/R25-264-34_x032256_y010752.png,context/R25-264-34_x032256_y010752.jpg,253.6,760.8,341 341 341 341,R25-264-34_x032256_y010752
291,R25-264-1_x008192_y020992,R25-264-1,images/R25-264-1_x008192_y020992.png,context/R25-264-1_x008192_y020992.jpg,253.6,760.8,341 341 341 341,
292,R26-122-23_HE_91_x014848_y014848,R26-122-23_HE_91,images/R26-122-23_HE_91_x014848_y014848.png,context/R26-122-23_HE_91_x014848_y014848.jpg,253.6,760.8,341 341 341 341,
293,R25-264-32_x034304_y019456,R25-264-32,images/R25-264-32_x034304_y019456.png,context/R25-264-32_x034304_y019456.jpg,253.6,760.8,341 341 341 341,
294,R25-264-13_x029696_y018944__r2,R25-264-13,images/R25-264-13_x029696_y018944.png,context/R25-264-13_x029696_y018944.jpg,253.6,760.8,341 341 341 341,R25-264-13_x029696_y018944
295,R25-264-33_x009216_y018432__r2,R25-264-33,images/R25-264-33_x009216_y018432.png,context/R25-264-33_x009216_y018432.jpg,253.6,760.8,341 341 341 341,R25-264-33_x009216_y018432
296,R26-122-23_HE_91_x010752_y015872__r2,R26-122-23_HE_91,images/R26-122-23_HE_91_x010752_y015872.png,context/R26-122-23_HE_91_x010752_y015872.jpg,253.6,760.8,341 341 341 341,R26-122-23_HE_91_x010752_y015872
297,R25-264-13_x020480_y018432,R25-264-13,images/R25-264-13_x020480_y018432.png,context/R25-264-13_x020480_y018432.jpg,253.6,760.8,341 341 341 341,
298,R25-264-37_x015360_y008192,R25-264-37,images/R25-264-37_x015360_y008192.png,context/R25-264-37_x015360_y008192.jpg,253.6,760.8,341 341 341 341,
299,R25-264-34_x035328_y010240__r2,R25-264-34,images/R25-264-34_x035328_y010240.png,context/R25-264-34_x035328_y010240.jpg,253.6,760.8,341 341 341 341,R25-264-34_x035328_y010240
300,R25-264-31_x010240_y015872__r2,R25-264-31,images/R25-264-31_x010240_y015872.png,context/R25-264-31_x010240_y015872.jpg,253.6,760.8,341 341 341 341,R25-264-31_x010240_y015872
