candidate_id,slide,feature,x,y,width,height,score,tile_x,tile_y,image,overlay,crop_um,crop_mode,m_local_median_territory_um2,m_nc_ratio,m_territory_area_um2,m_z_cyto_entropy_mean,m_z_cyto_eosin_od_mean,m_z_cyto_gray_mean,m_z_cyto_local_std_mean,m_z_nn_distance_um,m_z_territory_area_um2,assigned_to,batch,duplicate_of,padding_um,rank,review_band,verdict,reviewer,notes
ballooning_x022702_y013160,R26-122-2_HE_71,ballooning,22702,13160,56,58,4.201432,22528,12800,images/ballooning_x022702_y013160.png,overlays/ballooning_x022702_y013160.png,107.975,bbox_padded,327.627651195,0.08906882591093118,484.75644984,0.4765631296310003,-0.8751965848639429,0.9644161231581984,0.9392479814498301,0.7919990980471134,1.4112252558424154,PathA,2026-04-20_CCl4_HE,,40.0,430,top,,,
ballooning_x013406_y010110,R22-354_19_ACLY656 CHOW4,ballooning,13406,10110,90,66,0.009563,13312,9728,images/ballooning_x013406_y010110.png,overlays/ballooning_x013406_y010110.png,124.816,bbox_padded,505.42483592250005,0.06841300445449107,922.4723889225,-0.345161138500492,0.15504738161054596,0.4026727921567341,-0.5829305886325994,0.6416698137936346,2.0604389777362293,PathA,2025-03-28_Celina 656D H&E,,40.0,3969,mid,,,
ballooning_x026806_y016734,R26-041-26,ballooning,26806,16734,72,89,-2.788762,26624,16384,images/ballooning_x026806_y016734.png,overlays/ballooning_x026806_y016734.png,115.9,bbox_padded,517.2002962425,0.053622809312058595,937.8663500700001,-0.49547275341266317,1.5133643214921326,-0.9326813267582977,-1.0610041458503128,2.0464435742509335,1.6653463352231697,PathA,P273-2026-02-13_Christina HE,,40.0,2737,low,,,
ballooning_x016913_y013623,R22--063-6_HE,ballooning,16913,13623,74,88,-2.749895,16896,13312,images/ballooning_x016913_y013623.png,overlays/ballooning_x016913_y013623.png,116.891,bbox_padded,584.6025404700001,0.055477053511089267,998.2769147325001,-0.7325078607619495,0.5858031264409138,-0.38007968035726164,-1.5358569190926457,1.1077992411888193,1.5788444118235765,PathA,2025-09-24HE,,40.0,1895,low,,,
ballooning_x027299_y014840,R26-041-15,ballooning,27299,14840,54,60,0.861179,27136,14336,images/ballooning_x027299_y014840.png,overlays/ballooning_x027299_y014840.png,106.985,bbox_padded,374.3001788175,0.05921126131158529,548.9695068975001,0.1423670271706354,0.02798011777463658,0.03726843572282891,-0.05546097853785583,1.5098785234068688,0.7827830819027481,PathA,P273-2026-02-13_Christina HE,,40.0,2249,mid,,,
ballooning_x003969_y016217,R26-041-26,ballooning,3969,16217,57,63,-0.474326,3584,15872,images/ballooning_x003969_y016217.png,overlays/ballooning_x003969_y016217.png,108.471,bbox_padded,358.81422188625004,0.12768789678476344,598.9538827350001,0.20053477826748775,0.6694183930116815,-0.7013795977655956,0.12053945883247583,0.7693967443024182,1.6010721847411997,PathA,P273-2026-02-13_Christina HE,,40.0,1854,mid,,,
ballooning_x013754_y022981,R25-079_24_HE,ballooning,13754,22981,78,81,1.433357,13312,22528,images/ballooning_x013754_y022981.png,overlays/ballooning_x013754_y022981.png,118.872,bbox_padded,370.06837276500005,0.10568957669549386,673.7157896625,0.25049191493123957,0.6424467656939268,-0.6988118105656943,1.1440324047997321,2.658794008331,1.6000976282552093,PathA,2025-03-07_Jaya HE,,40.0,,vetoed,,,
ballooning_x014823_y023937,R25-345-20,ballooning,14823,23937,44,42,-2.045582,14336,23552,images/ballooning_x014823_y023937.png,overlays/ballooning_x014823_y023937.png,102.032,bbox_padded,476.2315072125,0.15845410628019324,253.90836315,0.042496457257861345,0.9482611722484187,-0.9509959980586318,0.2603925060877651,-1.341239384072776,-0.7614540651207276,PathA,2025-11-14HE,,40.0,,vetoed,,,
ballooning_x042206_y016482,R26-041-26,ballooning,42206,16482,97,75,-0.019079,41984,16384,images/ballooning_x042206_y016482.png,overlays/ballooning_x042206_y016482.png,128.283,bbox_padded,398.77105729500005,0.08231946624803767,625.08068532,0.007574425596524154,0.6769705571617113,-0.4822744713362068,0.634023344615972,0.9148832890671991,1.1437825838550717,PathA,P273-2026-02-13_Christina HE,,40.0,,vetoed,,,
ballooning_x013360_y017909,R26-122-17_HE_101,ballooning,13360,17909,58,40,3.245118,13312,17408,images/ballooning_x013360_y017909.png,overlays/ballooning_x013360_y017909.png,108.966,bbox_padded,488.03763279375005,0.17744020685197157,189.75663661500002,0.747075650236798,-0.05758468957730732,0.3035303581984573,2.644023580545307,-1.8793410352876723,-1.529673960696862,PathA,2026-04-20_CCl4_HE,,40.0,,vetoed,,,
ballooning_x020330_y019879,R25-345-24,ballooning,20330,19879,84,66,4.320963,19968,19456,images/ballooning_x020330_y019879.png,overlays/ballooning_x020330_y019879.png,121.844,bbox_padded,503.33959815750006,0.1709099768546717,503.46225920250004,0.7024775868065258,-0.4158458503042547,0.5837525030139395,2.3645061209209266,0.28720229078799714,0.0006778801602778333,PathA,2025-11-14HE,,40.0,,vetoed,,,
ballooning_x023074_y020208,R25-079_1_HE,ballooning,23074,20208,94,72,4.773049,23040,19968,images/ballooning_x023074_y020208.png,overlays/ballooning_x023074_y020208.png,126.797,bbox_padded,622.13682024,0.06650653055096832,817.045220745,0.5220553252090678,-1.0400307251001808,0.7564051300273953,1.8676020324510272,1.03664871945908,0.8853910093418503,PathA,2025-03-07_Jaya HE,,40.0,407,top,,,
ballooning_x039170_y022539,R25-079_24_HE,ballooning,39170,22539,42,37,-5.680004,38912,22528,images/ballooning_x039170_y022539.png,overlays/ballooning_x039170_y022539.png,101.041,bbox_padded,425.3271735375,0.18822739480752015,274.02477453,-0.52755281362295,1.2200348055283456,-2.708960929147878,-0.9895479624815573,-0.45294612845012444,-0.5926869825926128,PathA,2025-03-07_Jaya HE,,40.0,,vetoed,,,
ballooning_x034008_y017512,R22--063-10_HE,ballooning,34008,17512,58,61,-2.555016,33792,17408,images/ballooning_x034008_y017512.png,overlays/ballooning_x034008_y017512.png,108.966,bbox_padded,365.52991410000004,0.0825211998481205,484.57245827250006,-0.6582573704617659,1.590740189272621,-1.5209528769063314,-0.16027750005686503,0.7512006289597645,0.8851836133496089,PathA,2025-09-24HE,,40.0,2927,low,,,
ballooning_x008575_y017021,R25-345-13,ballooning,8575,17021,73,54,4.687244,8192,16896,images/ballooning_x008575_y017021.png,overlays/ballooning_x008575_y017021.png,116.395,bbox_padded,417.7221887475,0.04918711815263539,592.2688557825,0.578244882715105,-0.9264475018124932,0.9727115863636997,1.047388571770143,0.6298428664994565,1.1856706000434776,PathA,2025-11-14HE,,40.0,253,top,,,
ballooning_x054761_y022439,R25-079_10_HE,ballooning,54761,22439,63,84,0.713483,54272,22016,images/ballooning_x054761_y022439.png,overlays/ballooning_x054761_y022439.png,111.443,bbox_padded,412.6930859025,0.030413943355119825,703.7677456875001,0.1869524473038186,0.26452731521934686,-0.5791691455955115,0.47085684742031814,0.538635701869583,1.5641989467265682,PathA,2025-03-07_Jaya HE,,40.0,2040,mid,,,
ballooning_x023814_y022002,R25-079_1_HE,ballooning,23814,22002,72,59,0.679186,23552,21504,images/ballooning_x023814_y022002.png,overlays/ballooning_x023814_y022002.png,115.9,bbox_padded,274.6994102775,0.12655954631379962,648.8769280500001,0.21921239254828517,0.3554075656109612,-0.038848592747692846,-0.7764334050629936,1.3850164200851525,2.1612752749825144,PathA,2025-03-07_Jaya HE,,40.0,3179,mid,,,
ballooning_x022693_y013963,R25-151-36_HE,ballooning,22693,13963,68,83,-5.580849,22528,13824,images/ballooning_x022693_y013963.png,overlays/ballooning_x022693_y013963.png,113.919,bbox_padded,467.15458988250003,0.06899015560495396,772.51926141,-0.7477585751940986,1.6339428932229496,-1.1879203920172052,-2.172689330711248,1.2597197917254614,1.6666449089002315,PathA,2025-04-29HE,,40.0,5223,low,,,
ballooning_x007928_y013202,R26-122-2_HE_71,ballooning,7928,13202,45,63,0.926195,7680,12800,images/ballooning_x007928_y013202.png,overlays/ballooning_x007928_y013202.png,102.527,bbox_padded,338.421823155,0.07858288380230355,420.66605382750004,0.043716703853451035,-0.6691293081749252,0.25334125580428957,0.07043406021019129,0.6910777230766683,0.5579840274263506,PathA,2026-04-20_CCl4_HE,,40.0,,vetoed,,,
ballooning_x033215_y014621,R25-223-10_HE,ballooning,33215,14621,74,60,-4.194562,32768,14336,images/ballooning_x033215_y014621.png,overlays/ballooning_x033215_y014621.png,116.891,bbox_padded,439.0652105775,0.03884067739489427,727.9319715525,-1.1040630558927773,1.2304658077411859,-0.6039361502316178,-1.4016425610165735,0.8370259532395773,0.9670780752312825,PathA,2025-07-09_Evelyn_HE,,40.0,5038,low,,,
ballooning_x018399_y017419,R25-345-13,ballooning,18399,17419,53,59,-4.250367,17920,17408,images/ballooning_x018399_y017419.png,overlays/ballooning_x018399_y017419.png,106.49,bbox_padded,344.40154909875,0.07952992620934682,448.81676365500005,-0.7733675214693946,1.9167392099791873,-1.3712365773485484,-1.005729465812859,-0.19515481289749162,0.708184099912984,PathA,2025-11-14HE,,40.0,4547,low,,,
ballooning_x012569_y018327,R25-345-1,ballooning,12569,18327,80,63,0.077603,12288,17920,images/ballooning_x012569_y018327.png,overlays/ballooning_x012569_y018327.png,119.863,bbox_padded,354.21443269875004,0.11558452272914775,743.3872632225001,-0.4548971963042965,0.21711793333861712,-0.023692159395960113,-0.533093930197547,1.4697365556762483,2.7515146989770067,PathA,2025-11-14HE,,40.0,4944,mid,,,
ballooning_x024922_y013959,R22--063-25_HE,ballooning,24922,13959,77,100,3.421753,24576,13824,images/ballooning_x024922_y013959.png,overlays/ballooning_x024922_y013959.png,118.377,bbox_padded,406.89735152625,0.02644898769352918,1235.93268942,0.2916863642503771,-0.37450011540867684,0.4353492511974132,-0.037972275491376564,3.5591415269726343,3.966686465618828,PathA,2025-09-24HE,,40.0,648,top,,,
ballooning_x019184_y016617,R25-345-1,ballooning,19184,16617,67,64,0.242392,18944,16384,images/ballooning_x019184_y016617.png,overlays/ballooning_x019184_y016617.png,113.424,bbox_padded,336.76589904750006,0.08180190368485535,650.7781742475,-0.20676156612819807,0.16263972752295464,-0.2074265173312896,-0.7505821010278318,1.3829187218009205,2.3677700984025827,PathA,2025-11-14HE,,40.0,4646,mid,,,
ballooning_x039966_y021049,R25-079_1_HE,ballooning,39966,21049,56,58,0.591345,39936,20992,images/ballooning_x039966_y021049.png,overlays/ballooning_x039966_y021049.png,107.975,bbox_padded,374.7908229975,0.04761337935960005,515.2377195225,-1.0806370094295563,-0.6466279574045077,1.1266449117404975,-0.9397830548733497,1.5511319793824316,0.7390353297614367,PathA,2025-03-07_Jaya HE,,40.0,3287,mid,,,
ballooning_x027861_y017262,R25-223-3_HE,ballooning,27861,17262,58,78,-5.0493,27648,16896,images/ballooning_x027861_y017262.png,overlays/ballooning_x027861_y017262.png,108.966,bbox_padded,401.89891394250003,0.05338017307857082,715.7885280975,-0.8953191382575275,1.5785841989517886,-1.3037664356901457,-1.2803288547598415,0.5605647346566105,1.8925678218208413,PathA,2025-07-09_Evelyn_HE,,40.0,6077,low,,,
ballooning_x041441_y017796,R25-223-21_HE,ballooning,41441,17796,69,60,0.510273,40960,17408,images/ballooning_x041441_y017796.png,overlays/ballooning_x041441_y017796.png,114.414,bbox_padded,368.35111813500004,0.12156241260371027,657.8925148575,-0.06726856844416289,0.22626222364741952,-0.6839168577795507,0.10450861699029876,1.6185134889372572,1.892020722215689,PathA,2025-07-09_Evelyn_HE,,40.0,3261,mid,,,
ballooning_x020687_y018563,R25-345-13,ballooning,20687,18563,63,57,0.080325,20480,18432,images/ballooning_x020687_y018563.png,overlays/ballooning_x020687_y018563.png,111.443,bbox_padded,317.01747080250004,0.06285253827558421,608.88942738,-0.25692009304023006,0.41742018267781816,-0.33205769009709096,0.1065528085091713,2.6756905987794877,2.408028150299412,PathA,2025-11-14HE,,40.0,2494,mid,,,
ballooning_x009253_y018832,R26-041-4,ballooning,9253,18832,71,55,3.902406,9216,18432,images/ballooning_x009253_y018832.png,overlays/ballooning_x009253_y018832.png,115.405,bbox_padded,459.24295248000004,0.1227700519735918,436.61198967750005,0.8069437575258301,-1.2067523801159865,1.0595271677113003,0.9548766951858372,-0.00827004323636443,-0.07391953972285818,PathA,P273-2026-02-13_Christina HE,,40.0,,vetoed,,,
ballooning_x038191_y018384,R22--063-20_HE,ballooning,38191,18384,64,64,-3.432798,37888,17920,images/ballooning_x038191_y018384.png,overlays/ballooning_x038191_y018384.png,111.938,bbox_padded,321.80125155750005,0.04895218059713569,757.9839275775,-1.8084396367260185,1.6185812275585,-0.9847792543139455,-1.3877553313823845,2.140616952705892,2.641507864205697,PathA,2025-09-24HE,,40.0,3053,low,,,
ballooning_x033922_y023766,R25-079_24_HE,ballooning,33922,23766,80,80,-0.187613,33792,23552,images/ballooning_x033922_y023766.png,overlays/ballooning_x033922_y023766.png,119.863,bbox_padded,430.5096026887501,0.07437193082342894,861.7551716475001,0.00585836929334748,0.9157512230825016,-0.6209061108724195,0.1206632971611964,0.6578486631419327,2.590921483343174,PathA,2025-03-07_Jaya HE,,40.0,2349,mid,,,
ballooning_x025771_y016630,R25-345-13,ballooning,25771,16630,61,65,0.869261,25600,16384,images/ballooning_x025771_y016630.png,overlays/ballooning_x025771_y016630.png,110.452,bbox_padded,260.28673749,0.05198346380508399,697.2667103025001,0.03140991169706328,0.36306690123028335,-0.9532141283396887,-0.3513275679238083,2.9663779477057375,4.121566604863415,PathA,2025-11-14HE,,40.0,1921,mid,,,
ballooning_x007282_y020324,R25-345-24,ballooning,7282,20324,62,71,-0.482795,7168,19968,images/ballooning_x007282_y020324.png,overlays/ballooning_x007282_y020324.png,110.947,bbox_padded,425.38850406000006,0.043713163064833,624.3447190500001,-0.9523276797860905,0.17419354524261704,0.1513156847478647,-0.6065026370768235,2.8889891818966205,0.8443171999776481,PathA,2025-11-14HE,,40.0,1820,mid,,,
ballooning_x005623_y010822,R22-354_1_WT-CHOW1,ballooning,5623,10822,62,67,-5.024153,5120,10752,images/ballooning_x005623_y010822.png,overlays/ballooning_x005623_y010822.png,110.947,bbox_padded,416.28092146875,0.03724987172909184,597.6659417625001,-2.091465559418919,0.25477914047805084,0.3429612219667973,-1.9903333880168985,-0.09750707252750863,0.6455684210847996,PathA,2025-03-28_Celina 656D H&E,,40.0,7076,low,,,
ballooning_x014135_y014176,R25-264-24,ballooning,14135,14176,60,67,5.956687,13824,13824,images/ballooning_x014135_y014176.png,overlays/ballooning_x014135_y014176.png,109.957,bbox_padded,449.9820435825,0.04116133774347666,667.5214068900001,0.5126236425326799,-1.903668056647183,1.4457880566203185,1.1037970491596039,0.699916373072162,1.1132706951435476,PathA,2025-08-25HE,,40.0,74,top,,,
ballooning_x013412_y016925,R22--063-10_HE,ballooning,13412,16925,84,92,0.724532,13312,16896,images/ballooning_x013412_y016925.png,overlays/ballooning_x013412_y016925.png,121.844,bbox_padded,482.76320785875004,0.05977229601518026,1098.9203021550002,0.05601417297910627,0.029319831166536896,-0.08813182351699093,0.07496758396408025,1.396726451228307,2.2931544551883634,PathA,2025-09-24HE,,40.0,1615,mid,,,
ballooning_x018887_y010360,R22-354_19_ACLY656 CHOW4,ballooning,18887,10360,69,66,-2.246477,18432,10240,images/ballooning_x018887_y010360.png,overlays/ballooning_x018887_y010360.png,114.414,bbox_padded,471.75437907,0.06421576497030021,764.0556493050001,-0.5847867313363161,1.44924117178131,-0.6475282517379194,-0.968556204477207,2.006749704659553,1.544007185237969,PathA,2025-03-28_Celina 656D H&E,,40.0,5833,low,,,
ballooning_x044211_y022925,R25-079_10_HE,ballooning,44211,22925,91,68,-7.141365,44032,22528,images/ballooning_x044211_y022925.png,overlays/ballooning_x044211_y022925.png,125.311,bbox_padded,698.18666814,0.1135289165209507,947.0045979225001,-0.7834768809548611,2.5215010659922843,-2.353253211372019,-1.8445962736011927,0.23120846146597157,1.0082568206324787,PathA,2025-03-07_Jaya HE,,40.0,4480,low,,,
ballooning_x017940_y010280,R26-122-2_HE_71,ballooning,17940,10280,52,64,-2.335047,17920,10240,images/ballooning_x017940_y010280.png,overlays/ballooning_x017940_y010280.png,105.994,bbox_padded,370.62034746750004,0.07383403227856145,482.60988155250004,-0.996622346154596,0.5819133231463145,-0.09918783509874905,-0.9251695511851877,0.5892748536679577,0.7152265544740202,PathA,2026-04-20_CCl4_HE,,40.0,6744,low,,,
ballooning_x018996_y016333,R22-354_25_ACLY656 NASH 6,ballooning,18996,16333,79,58,-0.214525,18944,15872,images/ballooning_x018996_y016333.png,overlays/ballooning_x018996_y016333.png,119.367,bbox_padded,483.28451730000006,0.0429401837614851,654.151352985,-0.1343829923723401,0.43640352609992716,-0.049740476240015256,-0.31729279059040827,-0.524506541089264,0.7266555513928049,PathA,2025-03-28_Celina 656D H&E,,40.0,1456,mid,,,
ballooning_x022783_y014566,R22--063-25_HE,ballooning,22783,14566,69,43,-1.813261,22528,14336,images/ballooning_x022783_y014566.png,overlays/ballooning_x022783_y014566.png,114.414,bbox_padded,490.76684104500004,0.051316080513160806,277.2752922225,0.32727695262112944,0.9069593324177826,-0.6946089269701606,0.4229115183234241,-1.7472057086943762,-1.2528827821440915,PathA,2025-09-24HE,,40.0,,vetoed,,,
ballooning_x010851_y017036,R25-264-39,ballooning,10851,17036,73,60,3.633742,10752,16896,images/ballooning_x010851_y017036.png,overlays/ballooning_x010851_y017036.png,116.395,bbox_padded,392.14736086500005,0.08032564450474898,678.0089262375001,-0.019321601404832224,-1.255428498793525,1.5232408868209577,-0.14389592745057755,1.134625641135636,1.666914862099899,PathA,2025-08-25HE,,40.0,287,top,,,
ballooning_x012573_y023434,R25-079_10_HE,ballooning,12573,23434,58,80,0.127886,12288,23040,images/ballooning_x012573_y023434.png,overlays/ballooning_x012573_y023434.png,108.966,bbox_padded,485.98306029,0.08867521367521367,688.8644287200001,0.12610512657110895,0.20437007381826203,-0.2204234679994705,0.40387804270993305,-0.02356096104074849,0.8181941446089392,PathA,2025-03-07_Jaya HE,,40.0,2424,mid,,,
ballooning_x018506_y016546,R25-223-3_HE,ballooning,18506,16546,46,42,2.865563,18432,16384,images/ballooning_x018506_y016546.png,overlays/ballooning_x018506_y016546.png,103.022,bbox_padded,149.7078054225,0.11620217288615967,259.67343226500003,-0.007794115442840656,-0.7504929355741574,1.0985482278495766,-0.22436921659582668,0.7339271475488828,2.7674186081042005,PathA,2025-07-09_Evelyn_HE,,40.0,1067,top,,,
ballooning_x027737_y017430,R25-223-10_HE,ballooning,27737,17430,36,28,0.857412,27648,17408,images/ballooning_x027737_y017430.png,overlays/ballooning_x027737_y017430.png,98.069,bbox_padded,481.81258476000005,0.09996351696461146,168.1069621725,0.4137335687201561,-0.6964852751706418,-0.5897497246373152,0.5044809607074701,-0.31500282917901556,-1.490289518238784,PathA,2025-07-09_Evelyn_HE,,40.0,,vetoed,,,
ballooning_x041755_y018749,R25-223-21_HE,ballooning,41755,18749,57,67,3.344913,41472,18432,images/ballooning_x041755_y018749.png,overlays/ballooning_x041755_y018749.png,108.471,bbox_padded,382.54913409375,0.033438770899231814,678.6222314625,0.26169775193593214,-0.20565787292269785,0.6570682498805238,0.05267626352565515,2.681426055236163,2.2611834315092105,PathA,2025-07-09_Evelyn_HE,,40.0,794,top,,,
ballooning_x004317_y014266,R22--063-6_HE,ballooning,4317,14266,46,52,-1.694956,4096,13824,images/ballooning_x004317_y014266.png,overlays/ballooning_x004317_y014266.png,103.022,bbox_padded,529.43573548125,0.07638347622759158,314.74824147000004,-0.3225261971065225,0.19630080192425098,-0.14629225460142742,-1.1838013568673407,-0.9790412481444012,-0.8303340613848501,PathA,2025-09-24HE,,40.0,,vetoed,,,
ballooning_x022458_y009361,R22-354_16_ACLY656 CHOW1,ballooning,22458,9361,54,67,-0.399341,22016,9216,images/ballooning_x022458_y009361.png,overlays/ballooning_x022458_y009361.png,106.985,bbox_padded,382.27314674250005,0.07625323605554249,521.186780205,-0.14189240573307585,0.3195999567274706,0.13861930389973687,-0.495764766149544,1.0478780135667656,0.7423331244968355,PathA,2025-03-28_Celina 656D H&E,,40.0,2160,mid,,,
ballooning_x015795_y016635,R26-122-17_HE_101,ballooning,15795,16635,80,64,0.409041,15360,16384,images/ballooning_x015795_y016635.png,overlays/ballooning_x015795_y016635.png,119.863,bbox_padded,486.65769603750005,0.045744773900113715,701.1918637425,-0.11398486913111752,0.0635964888718691,0.11451731255986158,-0.3392267415754272,-0.0711716278577455,0.8743259872703835,PathA,2026-04-20_CCl4_HE,,40.0,3243,mid,,,
ballooning_x044818_y017247,R26-041-4,ballooning,44818,17247,63,61,-0.42775,44544,16896,images/ballooning_x044818_y017247.png,overlays/ballooning_x044818_y017247.png,111.443,bbox_padded,419.89942229625,0.054240166022073384,650.1648690225,-0.13227774185026556,0.3351208788155074,0.13026725882281365,-0.4393425310257867,0.6459609847340343,0.7567236086821687,PathA,P273-2026-02-13_Christina HE,,40.0,1674,mid,,,
ballooning_x019726_y013646,R25-264-24,ballooning,19726,13646,78,63,2.86967,19456,13312,images/ballooning_x019726_y013646.png,overlays/ballooning_x019726_y013646.png,118.872,bbox_padded,472.42901481750005,0.06123968060630667,906.3424615050001,0.3187343308432871,-0.16248046561238888,0.47779389021963664,-0.01601569537592206,1.67041210129479,2.4560072688095262,PathA,2025-08-25HE,,40.0,741,top,,,
ballooning_x027173_y018498,R26-041-4,ballooning,27173,18498,94,103,-0.399117,27136,18432,images/ballooning_x027173_y018498.png,overlays/ballooning_x027173_y018498.png,126.797,bbox_padded,586.84110454125,0.030776950740152208,1466.6581150650002,-0.4732111991712754,0.3530411248526738,-0.06991625222231132,-0.6236368149678897,1.1954959686913944,2.7661255546230694,PathA,P273-2026-02-13_Christina HE,,40.0,1662,mid,,,
ballooning_x036603_y016822,R25-223-21_HE,ballooning,36603,16822,49,81,-2.542845,36352,16384,images/ballooning_x036603_y016822.png,overlays/ballooning_x036603_y016822.png,104.508,bbox_padded,498.31049531250005,0.11367861885790173,692.7282516375001,-0.7696129068854312,1.2789578749375583,-1.1701695495362123,-0.8876966590964812,0.37268976411390203,1.157626262880783,PathA,2025-07-09_Evelyn_HE,,40.0,6093,low,,,
ballooning_x028762_y016807,R25-264-39,ballooning,28762,16807,79,65,-4.661014,28672,16384,images/ballooning_x028762_y016807.png,overlays/ballooning_x028762_y016807.png,119.367,bbox_padded,524.25330633,0.08555102040816327,751.2989006250001,-0.6781539299235414,1.0188055104525293,-0.8152157681304542,-1.5332184287058013,-0.11413290361065295,1.123999456035272,PathA,2025-08-25HE,,40.0,4213,low,,,
ballooning_x020576_y013815,R25-151_10_HE,ballooning,20576,13815,82,76,3.566424,20480,13312,images/ballooning_x020576_y013815.png,overlays/ballooning_x020576_y013815.png,120.853,bbox_padded,392.638005045,0.056986412492395055,907.2624193425,0.2195352129741928,-0.5019716884980906,0.3913965870542885,0.5295676649004051,2.5227673302774565,2.9469679577027397,PathA,2025-04-29HE,,40.0,794,top,,,
ballooning_x015185_y011184,R22-354_1_WT-CHOW1,ballooning,15185,11184,79,56,-0.136599,14848,10752,images/ballooning_x015185_y011184.png,overlays/ballooning_x015185_y011184.png,119.367,bbox_padded,330.20353314000005,0.07874088433490262,664.3935502425,-0.3643742825314286,-0.009409996584162581,0.07076808734047356,-0.6228701723600045,0.672740493537155,1.6921271401417894,PathA,2025-03-28_Celina 656D H&E,,40.0,4130,mid,,,
ballooning_x005147_y015514,R25-264-39,ballooning,5147,15514,60,80,0.001299,5120,15360,images/ballooning_x005147_y015514.png,overlays/ballooning_x005147_y015514.png,109.957,bbox_padded,322.13856943125006,0.04374223816751759,444.46229655750005,-0.01524088500479696,0.1798223948474903,0.029243232868522588,-0.051896332830184744,-0.016341638161316663,0.9264957436474305,PathA,2025-08-25HE,,40.0,,vetoed,,,
ballooning_x028078_y014994,R25-223-10_HE,ballooning,28078,14994,56,53,2.417043,27648,14848,images/ballooning_x028078_y014994.png,overlays/ballooning_x028078_y014994.png,107.975,bbox_padded,501.0090383025,0.03763066202090592,528.055798725,0.3052973094303926,-0.6150742169664833,0.9489713652809607,0.324992238103126,0.819940073513485,0.14043929411198247,PathA,2025-07-09_Evelyn_HE,,40.0,,vetoed,,,
ballooning_x013590_y020222,R22--063-20_HE,ballooning,13590,20222,83,98,2.451556,13312,19968,images/ballooning_x013590_y020222.png,overlays/ballooning_x013590_y020222.png,121.349,bbox_padded,535.01681302875,0.03946138021320366,655.8686076150001,0.2520196481269641,-0.467838554658324,0.6249993697782894,0.5274116736940111,0.8137599194126426,0.5295155544018454,PathA,2025-09-24HE,,40.0,,vetoed,,,
ballooning_x006904_y018918,R26-041-20,ballooning,6904,18918,69,52,0.571995,6656,18432,images/ballooning_x006904_y018918.png,overlays/ballooning_x006904_y018918.png,114.414,bbox_padded,416.61823934250003,0.04745057232049948,589.3863212250001,-0.11064581284332316,-0.1589412786763322,0.07042101678574504,-0.3739274721765529,0.9451535236888126,0.7375933499400501,PathA,P273-2026-02-13_Christina HE,,40.0,1288,mid,,,
ballooning_x022726_y016864,R26-041-26,ballooning,22726,16864,75,67,0.278981,22528,16384,images/ballooning_x022726_y016864.png,overlays/ballooning_x022726_y016864.png,117.386,bbox_padded,444.21697446750005,0.08514033605557121,653.3540561925,-0.05027426217316295,0.2159745038441828,-0.20479869925138391,-0.22243541176993864,0.703317799508737,1.0526377527758304,PathA,P273-2026-02-13_Christina HE,,40.0,1489,mid,,,
ballooning_x011441_y012602,R26-122-36_HE_95,ballooning,11441,12602,64,71,-3.11884,11264,12288,images/ballooning_x011441_y012602.png,overlays/ballooning_x011441_y012602.png,111.938,bbox_padded,244.1568100725,0.09231722428748451,692.9122432050001,-1.290509344925877,1.0143628856801417,-1.0338238659217676,-1.2023966486833386,1.0265841882439528,2.4602437124079004,PathA,2026-04-20_CCl4_HE,,40.0,6946,low,,,
ballooning_x023394_y014837,R22--063-16_HE,ballooning,23394,14837,88,81,1.174323,23040,14336,images/ballooning_x023394_y014837.png,overlays/ballooning_x023394_y014837.png,123.825,bbox_padded,738.5421519450001,0.020425636007827788,1002.8767039200001,-0.2003272214040233,-0.19508323847586986,0.15129907814464247,-0.22911901765671883,2.1225672416678845,1.2077503836078616,PathA,2025-09-24HE,,40.0,1356,mid,,,
ballooning_x021673_y013674,R25-151-36_HE,ballooning,21673,13674,69,52,1.778191,21504,13312,images/ballooning_x021673_y013674.png,overlays/ballooning_x021673_y013674.png,114.414,bbox_padded,482.36455946250004,0.0808726534753932,604.4122992375001,0.10677844191543188,-0.5811045928931209,-0.08835939065545383,0.8340219411940107,0.36445540291025075,0.5857458482908244,PathA,2025-04-29HE,,40.0,,vetoed,,,
ballooning_x027389_y014511,R26-122-36_HE_95,ballooning,27389,14511,67,56,-2.290032,27136,14336,images/ballooning_x027389_y014511.png,overlays/ballooning_x027389_y014511.png,113.424,bbox_padded,445.872898575,0.0953467605913285,618.1503362775001,-0.3170097800492031,0.38718305727519503,-0.6350637342360432,-0.6671651075481023,0.2828717463387506,1.1079792651285119,PathA,2026-04-20_CCl4_HE,,40.0,6443,low,,,
ballooning_x014829_y014154,R26-122-36_HE_95,ballooning,14829,14154,92,76,1.911907,14336,13824,images/ballooning_x014829_y014154.png,overlays/ballooning_x014829_y014154.png,125.806,bbox_padded,506.06880640875005,0.06980763450556057,816.18659343,0.29415081295552986,-1.0670207066946287,0.3928759267176527,0.5068366446265826,0.29240288465429876,1.1473717494679234,PathA,2026-04-20_CCl4_HE,,40.0,,vetoed,,,
